index,sent,ref_anim,ref_case,distance(clauses),conflict,num,word,tag,features,head,pron_func,pron_case,inf_str,corpus,comments
765,"# text = Ty ovšem, pokud nejde o pouhé eklektické spojování protikladných princip? a stanovisek, kterým se problémy prost? obcházejí, je možno kvalifikovat rovn?ž jako materialistická ?i idealistická ?ešení s r?znou mírou ústupk? protich?dnému sm?ru.",i,,,,1,Ty,PDIP4----------,Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur|PronType=Dem,23,obj,4,,CAC,
766,# text = I tu je vhodné ur?it vnit?ní diferenciaci a hierarchizaci v rozlišení díl?ích rovin stylových jev?.,,,,,2,tu,PDFS4----------,Case=Acc|Gender=Fem|Number=Sing|PronType=Dem,4,obl,4,,CAC,
767,"# text = Ty nám však o Erbenovi, sb?rateli nic ne?íkají.",,,,,1,Ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,9,nsubj,1,,CAC,
768,"# text = Z domácího koloritu ruského ponechává jen výrazy ca?, ca?ovna, ozna?ení váhy pud a zám?rn? doslovn? p?evádí do ?eštiny p?ímou ?e? Kost?jovu, nebo? ta má, jak už jsme se o tom zmínili, význam charakteriza?ní.",,,,,26,ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,27,nsubj,1,,CAC,
769,"# text = Norma spot?eby energie nem?že totiž p?esnou p?irážkou ur?ité hodnoty respektovat p?ípadné mimo?ádnosti, nebo? ty jsou co do typu i ?etnosti t?žko p?edem postižitelné, protože jsou ?asto dílem náhody.",,,,,15,ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,24,nsubj,1,,CAC,
770,"# text = Ten se pak m?že dít r?znou rychlostí podle konstrukce výhybek, nej?ast?ji na ?SD, n?kdy i ale též na štíhlých výhybkách rychlostí # * i více.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,4,nsubj,1,,CAC,
771,"# text = Ty se ovšem vztahují na centralizované zásobování v?bec, i když pronikav?ji se mohou projevovat u soustav teplárenských.",,,,,1,Ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,4,nsubj,1,,CAC,
772,"# text = Ty upravujeme pouze mechanicky, ?ezáním, tesáním, štípáním, ale i drcením, t?íd?ním a podobn?.",,,,,1,Ty,PDFP4----------,Case=Acc|Gender=Fem|Number=Plur|PronType=Dem,2,obj,4,,CAC,
773,# text = Ta je hranicí mezi úplnou destrukcí a deformací.,,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
774,"# text = U nosných konstrukcí je to ohnivzdornost, ale i pórovitost, ta je jednou vlastností dobrou, pokud jde o p?ilnavost a vzájemnou vazbu staviv, ale m?že být i nežádoucí, je- li nebezpe?í vzlínavosti a nasákavosti.",,,,,12,ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,15,nsubj,1,,CAC,
775,# text = N?kdy však obsahuje škodlivé látky a ty p?i slu?ování s pojivy vytvá?ejí ?asto soli.,,,,,7,ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,12,nsubj,1,,CAC,
776,# text = Ten se zpracovává na um?lý asfalt a neobsahuje už žádné nerostné látky.,,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,3,nsubj:pass,1,,CAC,
777,"# text = P?i této p?íležitosti je t?eba ?tená?e upozornit, že veškeré úpravy vnit?ní instalace musí odpovídat p?esným p?edpis?m a ty není možno v této malé knížce uvést.",i,,,,19,ty,PDIP4----------,Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur|PronType=Dem,26,obj,4,,CAC,
778,"# text = Jak vidíme na obrázku, princip ochrany nulováním je v tom, že všechny ?ásti elektrických za?ízení, se kterými p?ichází ?lov?k do styku, jsou spojeny s nulovacím vodi?em, takže jakmile se na n?které neživé ?ásti elektrospot?ebi?e objeví z jakýchkoli p?í?in nebezpe?né nap?tí, vznikne tak zvaný chybný proud a ten p?etaví pojistku, a odpojí tak nebezpe?ný spot?ebi? od sít?.",,,,,53,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,54,nsubj,1,,CAC,
779,"# text = Ten však jist? rychle zmizí, sáhne- li si takový odvážlivec na kostru p?ijíma?e a ke svému p?ekvapení dostane p?knou ránu.",,,,,1,Ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,5,nsubj,1,,CAC,
780,"# text = Nikdy se nesmíme dotknout postiženého holýma rukama, protože ten bývá v p?ímém styku s nap?tím a mohl by nás též ohrozit úraz.",,,,,10,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,11,nsubj,1,,CAC,
781,"# text = Nevýhodné však je, že s pomocí zvonkové zkouše?ky m?žeme velmi hrub? m??it pouze malé odpory, protože u v?tších odpor? prochází obvodem malý proud a ten nesta?í uvést zvonek v ?innost.",,,,,27,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,28,nsubj,1,,CAC,
782,"# text = Jsou to lilie, eremury, clematisy, aristolochie a jiné popínavé rostliny, vysoké dekorativní trávy, rudbeckie, delphinia, helenia, tygridie, vyšší kosatce, vodní rostliny s lekníny a tak dále a ty všechny úzce souvisejí s alpínká?ovou láskou ke kv?t?m.",,,,,38,ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,41,nsubj,1,,CAC,
783,# text = V té si pak skalni?ky pot?ebné minerály už vyhledají.,,,,,2,té,PDFS6----------,Case=Loc|Gender=Fem|Number=Sing|PronType=Dem,9,dep,6,,CAC,
784,# text = Ty pak skoro hltav? dusíkaté slou?eniny svými ko?ínky vysávají.,,,,,1,Ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,9,nsubj,1,,CAC,
785,# text = Ty bychom v sousedství v?bec nem?li mít.,i,,,,1,Ty,PDIP4----------,Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur|PronType=Dem,7,obj,4,,CAC,
786,"# text = Ten p?edem smícháme a jamku, do níž má rostlina p?ijít, z poloviny naplníme.",i,,,,1,Ten,PDIS4----------,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing|PronType=Dem,3,obj,4,,CAC,
787,"# text = Ta byla * na základ? výpo?tu, že ve vzdálenosti # * nebo # astronomických jednotek, * jednotka * # milión? * , je rychlost ?ádov? # * .",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
788,"# text = Nejprve jde o ?ástice velmi energetické, # milión? elektronvolt? nebo i více, ty tvo?í slune?ní kosmické zá?ení.",,,,,15,ty,PDFP1----------,Case=Nom|Gender=Fem|Number=Plur|PronType=Dem,16,nsubj,1,,CAC,
789,"# text = Ta p?ináší ovšem také jiné otázky, zda má smysl pokra?ovat v klasických m??eních a podobn?.",,,,,1,Ta,PDFS1----------,Case=Nom|Gender=Fem|Number=Sing|PronType=Dem,2,nsubj,1,,CAC,
790,# text = I ten vyžaduje odbornou konzultaci a zákrok.,,,,,2,ten,PDYS1----------,Case=Nom|Gender=Masc|Number=Sing|PronType=Dem,3,nsubj,1,,CAC,
